featureType,latitude,longitude,xCoordinate,yCoordinate
0,34.935833,71.823889,7986.452068681929,3884.6873877015546
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,26.102882,62.368945,6935.110264173519,2902.5080492015727
0,26.102882,62.368945,6935.110264173519,2902.5080492015727
0,26.102882,62.368945,6935.110264173519,2902.5080492015727
0,26.100746,62.37068,6935.303187371247,2902.270537
0,26.102882,62.368945,6935.110264173519,2902.5080492015727
0,26.102882,62.368945,6935.110264173519,2902.5080492015727
0,26.102882,62.368945,6935.110264173519,2902.5080492015727
0,26.102882,62.368946,6935.110375368446,2902.5080492015727
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,28.919873,69.170866,7691.449370810602,3215.743156804955
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,26.102882,62.368945,6935.110264173519,2902.5080492015727
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,25.999413,63.047451,7010.556689071412,2891.002821336587
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891116,67.143312,7465.995653,2767.7658177212024
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,26.4286,62.90816,6995.068236544164,2938.7262383183847
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,28.949467,69.059312,7679.045131963695,3219.0338594640734
0,25.531389,62.875278,6991.411924966237,2838.960926988694
0,30.506285,66.964549,7446.118113840959,3392.144122773002
0,27.72436,64.809082,7206.441118891193,3082.8081764673384
0,27.342552,66.367922,7379.776218341795,3040.353063915033
0,27.342552,66.367922,7379.776218341795,3040.353063915033
0,27.342552,66.367922,7379.776218341795,3040.353063915033
0,27.342552,66.367922,7379.776218341795,3040.353063915033
0,27.342552,66.367922,7379.776218341795,3040.353063915033
0,27.342552,66.367922,7379.776218341795,3040.353063915033
0,27.342552,66.367922,7379.776218341795,3040.353063915033
0,27.342552,66.367922,7379.776218341795,3040.353063915033
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,27.342552,66.367922,7379.776218341795,3040.353063915033
0,25.637925,62.187885,6914.9773107552555,2850.8071896936985
0,28.565124,66.903494,7439.329107594675,3176.2968677727245
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,30.37992,67.72618,7530.807617,3378.092975867563
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,31.337853,69.329179,7709.052973232481,3484.610265532965
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,31.343124,69.452863,7722.806006539587,3485.1963739913085
0,31.343124,69.452863,7722.806006539587,3485.1963739913085
0,25.389288,68.357336,7600.988962137455,2823.160016717575
0,28.176521,68.045021,7566.261118622459,3133.086185693869
0,28.490733,65.095779,7238.320370775406,3168.0249659847086
0,28.459033,65.804672,7317.145675909247,3164.5000868100765
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
0,24.891115,67.143311,7465.995541317793,2767.7657065262756
