featureType,latitude,longitude,xCoordinate,yCoordinate
0,34.607389,-86.979767,-9671.708811,3848.1660812147084
0,34.009039,-86.01553,-9564.490549,3781.632596856937
0,31.577335,-111.331452,-12379.49264,3511.2394489556577
0,33.579146,-112.231134,-12479.53271,3733.830676256928
0,33.426293,-111.719624,-12422.6554,3716.834198134527
0,33.426293,-111.719624,-12422.6554,3716.834198134527
0,33.426293,-111.719624,-12422.6554,3716.834198134527
0,36.071349,-94.165972,-10470.77835,4010.951006025277
0,34.757116,-92.380745,-10272.27016,3864.814963996419
0,33.43096,-94.035794,-10456.30322,3717.353144857177
0,38.005001,-121.805832,-13544.19055,4225.963298321381
0,37.078201,-122.088132,-13575.58088,4122.907840307204
0,37.874043,-122.280022,-13596.91808,4211.401433117863
0,33.69055,-116.143061,-12914.51915,3746.2182358648383
0,33.86163,-117.564929,-13072.62366,3765.2414639151893
0,33.134717,-117.072246,-13017.83981,3684.4124262032133
0,38.259261,-122.03245,-13569.38933,4254.235720370028
0,36.783061,-119.794097,-13320.49583,4090.0897696573293
0,36.783061,-119.794097,-13320.49583,4090.0897696573293
0,37.004625,-121.585482,-13519.68875,4114.726562384404
0,34.097866,-118.407379,-13166.29982,3791.509708605994
0,37.675211,-122.079314,-13574.60037,4189.292323463272
0,33.660191,-117.999215,-13120.91406,3742.842469086836
0,34.414595,-119.858107,-13327.61342,3826.7283665271975
0,34.414595,-119.858107,-13327.61342,3826.7283665271975
0,32.832925,-117.271312,-13039.97494,3650.8546869012985
0,32.835397,-117.119839,-13023.13191,3651.1295607599636
0,34.609671,-117.833922,-13102.53431,3848.4198280373116
0,34.097866,-118.407379,-13166.29982,3791.509708605994
0,34.118202,-118.408488,-13166.42314,3793.770968634237
0,34.097866,-118.407379,-13166.29982,3791.509708605994
0,34.097866,-118.407379,-13166.29982,3791.509708605994
0,37.366596,-120.419043,-13389.98665,4154.975901176862
0,37.132551,-121.641771,-13525.9478,4128.951284570336
0,37.389475,-122.081694,-13574.86501,4157.519929903563
0,37.791927,-122.225906,-13590.90065,4202.270550521519
0,37.790702,-122.214913,-13589.67829,4202.134337
0,37.424305,-122.143913,-13581.78345,4161.392849198593
0,34.159691,-118.138889,-13136.4451,3798.384334945794
